ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2142	"ENSMUSG00000060459.13"	"Kng2"	chr16	-	22987345	22988325	22987345	22987625	22988244	22988325
2143	"ENSMUSG00000038374.10"	"Rbm8a"	chr3	+	96631431	96633791	96631431	96631568	96631688	96633791
2144	"ENSMUSG00000073758.10"	"Sh3d21"	chr4	-	126152023	126152258	126152023	126152118	126152205	126152258
2145	"ENSMUSG00000073758.10"	"Sh3d21"	chr4	-	126161967	126162266	126161967	126162023	126162175	126162266
2146	"ENSMUSG00000016833.14"	"Mrps18c"	chr5	+	100803969	100804471	100803969	100804029	100804331	100804471
2147	"ENSMUSG00000087279.10"	"RP23-122P1.5"	chr11	+	70616103	70616676	70616103	70616304	70616397	70616676
2148	"ENSMUSG00000036502.14"	"Tmem255a"	chrX	-	38224580	38225125	38224580	38224669	38225053	38225125
2149	"ENSMUSG00000040701.16"	"Ap1g2"	chr14	-	55101070	55101522	55101070	55101175	55101394	55101522
2150	"ENSMUSG00000040701.16"	"Ap1g2"	chr14	-	55103202	55103507	55103202	55103258	55103408	55103507
2151	"ENSMUSG00000040701.16"	"Ap1g2"	chr14	-	55104581	55104927	55104581	55104658	55104830	55104927
2152	"ENSMUSG00000021572.9"	"Cep72"	chr13	-	74048895	74050364	74048895	74049034	74050059	74050364
2153	"ENSMUSG00000021572.9"	"Cep72"	chr13	-	74048895	74050364	74048895	74049034	74050299	74050364
2154	"ENSMUSG00000034022.8"	"Cpsf1"	chr15	-	76596008	76596571	76596008	76596147	76596219	76596571
2155	"ENSMUSG00000034022.8"	"Cpsf1"	chr15	-	76596219	76596571	76596219	76596349	76596415	76596571
2156	"ENSMUSG00000034022.8"	"Cpsf1"	chr15	-	76596008	76596698	76596008	76596571	76596650	76596698
2157	"ENSMUSG00000034022.8"	"Cpsf1"	chr15	-	76596776	76597093	76596776	76596843	76596916	76597093
2158	"ENSMUSG00000034022.8"	"Cpsf1"	chr15	-	76597430	76597730	76597430	76597572	76597645	76597730
2159	"ENSMUSG00000034022.8"	"Cpsf1"	chr15	-	76597430	76597730	76597430	76597587	76597662	76597730
2160	"ENSMUSG00000034022.8"	"Cpsf1"	chr15	-	76599455	76599914	76599455	76599662	76599739	76599914
2161	"ENSMUSG00000034022.8"	"Cpsf1"	chr15	-	76600212	76600609	76600212	76600391	76600467	76600609
2162	"ENSMUSG00000008373.16"	"Prpf31"	chr7	+	3634692	3636358	3634692	3634862	3636200	3636358
2163	"ENSMUSG00000057246.15"	"RP23-24A13.2"	chr17	+	34421852	34421987	34421852	34421882	34421957	34421987
2164	"ENSMUSG00000057246.15"	"RP23-24A13.2"	chr17	+	34459862	34460734	34459862	34460119	34460193	34460734
2165	"ENSMUSG00000032308.9"	"Ulk3"	chr9	+	57593750	57594046	57593750	57593853	57593981	57594046
2166	"ENSMUSG00000024217.9"	"Snrpc"	chr17	+	27840463	27842378	27840463	27840506	27842269	27842378
2167	"ENSMUSG00000014075.15"	"Tctex1d2"	chr16	+	32425240	32426921	32425240	32425310	32426857	32426921
2168	"ENSMUSG00000056492.6"	"Adgrf5"	chr17	+	43439675	43440160	43439675	43439795	43439950	43440160
2169	"ENSMUSG00000001240.13"	"Ramp2"	chr11	+	101247585	101248250	101247585	101247688	101247810	101248250
2170	"ENSMUSG00000034006.16"	"Pqlc1"	chr18	+	80256306	80257118	80256306	80256403	80256781	80257118
2171	"ENSMUSG00000046671.18"	"Mtfr1l"	chr4	-	134530274	134530789	134530274	134530486	134530679	134530789
2172	"ENSMUSG00000020832.14"	"Eral1"	chr11	-	78074279	78074627	78074279	78074360	78074477	78074627
2173	"ENSMUSG00000002486.15"	"Tchp"	chr5	+	114719578	114720268	114719578	114719764	114720124	114720268
2174	"ENSMUSG00000030603.16"	"Psmc4"	chr7	-	28042338	28042726	28042338	28042507	28042649	28042726
2175	"ENSMUSG00000097620.7"	"RP23-183L1.12"	chr4	+	141116280	141118087	141116280	141116452	141116454	141118087
2176	"ENSMUSG00000004561.14"	"Mettl17"	chr14	+	51885150	51885522	51885150	51885304	51885387	51885522
2177	"ENSMUSG00000004561.14"	"Mettl17"	chr14	+	51885150	51885522	51885150	51885304	51885403	51885522
2178	"ENSMUSG00000004561.14"	"Mettl17"	chr14	+	51888741	51889635	51888741	51888836	51889527	51889635
2179	"ENSMUSG00000017734.15"	"Dbndd2"	chr2	+	164490135	164490767	164490135	164490544	164490643	164490767
2180	"ENSMUSG00000026107.11"	"Nabp1"	chr1	-	51469819	51471411	51469819	51469926	51470970	51471411
2181	"ENSMUSG00000026107.11"	"Nabp1"	chr1	-	51477477	51478399	51477477	51477616	51477721	51478399
2182	"ENSMUSG00000026107.11"	"Nabp1"	chr1	-	51477477	51478399	51477477	51477616	51477824	51478399
2183	"ENSMUSG00000026107.11"	"Nabp1"	chr1	-	51477477	51478399	51477477	51477616	51478300	51478399
2184	"ENSMUSG00000026107.11"	"Nabp1"	chr1	-	51477477	51478399	51477477	51477616	51478371	51478399
2185	"ENSMUSG00000021414.8"	"Fam217a"	chr13	-	34914440	34914656	34914440	34914454	34914571	34914656
2186	"ENSMUSG00000026782.15"	"Abi2"	chr1	+	60437055	60438959	60437055	60437232	60438941	60438959
2187	"ENSMUSG00000026782.15"	"Abi2"	chr1	+	60476739	60481158	60476739	60476832	60478002	60481158
2188	"ENSMUSG00000061393.14"	"Acvr2b"	chr9	+	119428200	119428568	119428200	119428352	119428424	119428568
2189	"ENSMUSG00000011832.15"	"Evi5l"	chr8	+	4205571	4205970	4205571	4205727	4205823	4205970
2190	"ENSMUSG00000011832.15"	"Evi5l"	chr8	+	4206055	4206327	4206055	4206151	4206231	4206327
2191	"ENSMUSG00000108037.2"	"RP24-503A2.6"	chr6	+	125048367	125050649	125048367	125050052	125050433	125050649
2192	"ENSMUSG00000022999.15"	"Lmbr1l"	chr15	-	98908519	98908759	98908519	98908596	98908675	98908759
2193	"ENSMUSG00000022999.15"	"Lmbr1l"	chr15	-	98908519	98908921	98908519	98908596	98908848	98908921
2194	"ENSMUSG00000022999.15"	"Lmbr1l"	chr15	-	98908519	98908921	98908519	98908759	98908848	98908921
2195	"ENSMUSG00000071657.12"	"Bscl2"	chr19	+	8840534	8843090	8840534	8841424	8843008	8843090
2196	"ENSMUSG00000071657.12"	"Bscl2"	chr19	+	8845170	8846324	8845170	8845314	8846189	8846324
2197	"ENSMUSG00000071657.12"	"Bscl2"	chr19	+	8845170	8846324	8845170	8845314	8846248	8846324
2198	"ENSMUSG00000071657.12"	"Bscl2"	chr19	+	8847666	8847982	8847666	8847733	8847913	8847982
2199	"ENSMUSG00000044533.15"	"Rps2"	chr17	+	24720272	24720731	24720272	24720452	24720533	24720731
2200	"ENSMUSG00000002997.15"	"Prkar2b"	chr12	-	31958475	31960522	31958475	31958721	31960381	31960522
2201	"ENSMUSG00000028047.11"	"Thbs3"	chr3	+	89216680	89217941	89216680	89216887	89217684	89217941
2202	"ENSMUSG00000028047.11"	"Thbs3"	chr3	+	89223002	89223523	89223002	89223162	89223404	89223523
2203	"ENSMUSG00000028047.11"	"Thbs3"	chr3	+	89224576	89225006	89224576	89224625	89224809	89225006
2204	"ENSMUSG00000054759.6"	"Krtap5-2"	chr7	-	142174534	142176005	142174534	142175128	142175662	142176005
2205	"ENSMUSG00000006638.14"	"Abhd1"	chr5	+	30954090	30954265	30954090	30954154	30954155	30954265
2206	"ENSMUSG00000015750.15"	"Aph1a"	chr3	+	95895142	95895570	95895142	95895216	95895447	95895570
2207	"ENSMUSG00000021557.15"	"Agtpbp1"	chr13	-	59473687	59474712	59473687	59473817	59474531	59474712
2208	"ENSMUSG00000022553.16"	"Maf1"	chr15	+	76353137	76353460	76353137	76353259	76353340	76353460
2209	"ENSMUSG00000038520.15"	"Tbc1d17"	chr7	-	44841982	44842300	44841982	44842099	44842185	44842300
2210	"ENSMUSG00000038520.15"	"Tbc1d17"	chr7	-	44841982	44842300	44841982	44842099	44842202	44842300
2211	"ENSMUSG00000038520.15"	"Tbc1d17"	chr7	-	44842815	44843111	44842815	44842916	44842994	44843111
2212	"ENSMUSG00000038056.15"	"Kmt2c"	chr5	-	25275899	25276256	25275899	25275973	25276139	25276256
2213	"ENSMUSG00000079197.10"	"Psme2"	chr14	-	55587653	55588094	55587653	55587740	55588039	55588094
2214	"ENSMUSG00000079197.10"	"Psme2"	chr14	-	55589480	55589705	55589480	55589511	55589618	55589705
2215	"ENSMUSG00000018677.9"	"Slc25a39"	chr11	-	102403632	102403872	102403632	102403713	102403790	102403872
2216	"ENSMUSG00000035929.11"	"H2-Q4"	chr17	+	35379819	35380636	35379819	35380173	35380360	35380636
2217	"ENSMUSG00000041954.18"	"Tnfrsf18"	chr4	+	156027961	156028423	156027961	156028049	156028220	156028423
2218	"ENSMUSG00000041954.18"	"Tnfrsf18"	chr4	+	156028494	156028895	156028494	156028677	156028806	156028895
2219	"ENSMUSG00000062006.12"	"Rpl34"	chr3	-	130729050	130729302	130729050	130729150	130729228	130729302
2220	"ENSMUSG00000025236.11"	"Adpgk"	chr9	+	59310227	59313236	59310227	59310348	59313039	59313236
2221	"ENSMUSG00000021852.14"	"Slc35f4"	chr14	-	49318707	49319005	49318707	49318768	49318868	49319005
2222	"ENSMUSG00000019494.14"	"Cops6"	chr5	+	138161673	138162225	138161673	138161805	138162136	138162225
2223	"ENSMUSG00000026790.19"	"Odf2"	chr2	+	29914230	29914510	29914230	29914302	29914393	29914510
2224	"ENSMUSG00000000486.13"	"Sept1"	chr7	-	127217618	127218057	127217618	127217742	127217970	127218057
2225	"ENSMUSG00000020785.17"	"Camkk1"	chr11	+	73037194	73037625	73037194	73037268	73037537	73037625
2226	"ENSMUSG00000035299.16"	"Mid1"	chrX	+	169975258	169975993	169975258	169975306	169975926	169975993
2227	"ENSMUSG00000024410.14"	"AC102096.1"	chr18	+	12183978	12184262	12183978	12184023	12184208	12184262
2228	"ENSMUSG00000024410.14"	"AC102096.1"	chr18	+	12183978	12184262	12183978	12184023	12184238	12184262
2229	"ENSMUSG00000024410.14"	"AC102096.1"	chr18	+	12188819	12189081	12188819	12188924	12189012	12189081
2230	"ENSMUSG00000024186.15"	"Rgs11"	chr17	+	26203295	26203512	26203295	26203392	26203461	26203512
2231	"ENSMUSG00000041750.13"	"Cd1d2"	chr3	+	86988277	86988555	86988277	86988354	86988356	86988555
2232	"ENSMUSG00000052926.16"	"Rnaseh2a"	chr8	-	84957666	84958089	84957666	84957853	84957965	84958089
2233	"ENSMUSG00000052926.16"	"Rnaseh2a"	chr8	-	84957666	84958089	84957666	84957864	84957965	84958089
2234	"ENSMUSG00000052926.16"	"Rnaseh2a"	chr8	-	84965130	84965443	84965130	84965218	84965316	84965443
2235	"ENSMUSG00000052926.16"	"Rnaseh2a"	chr8	-	84965859	84966287	84965859	84965993	84966085	84966287
2236	"ENSMUSG00000034525.7"	"Ice1"	chr13	-	70618984	70620769	70618984	70619061	70620657	70620769
2237	"ENSMUSG00000037652.15"	"Phc3"	chr3	-	30936284	30937156	30936284	30936599	30936725	30937156
2238	"ENSMUSG00000020284.16"	"RP23-39I3.2"	chr10	+	77979752	77980547	77979752	77979771	77980500	77980547
2239	"ENSMUSG00000025650.12"	"Col7a1"	chr9	+	108967770	108968050	108967770	108967806	108968005	108968050
2240	"ENSMUSG00000036661.14"	"Dennd3"	chr15	+	73568421	73568745	73568421	73568525	73568607	73568745
2241	"ENSMUSG00000020116.7"	"Pno1"	chr11	-	17209076	17209394	17209076	17209137	17209310	17209394
2242	"ENSMUSG00000010277.7"	"RP23-185A18.9"	chr11	+	78272777	78273299	78272777	78272969	78273096	78273299
2243	"ENSMUSG00000049041.6"	"Olfr398"	chr11	-	73989869	73990407	73989869	73990052	73990265	73990407
2244	"ENSMUSG00000031805.17"	"Jak3"	chr8	+	71679558	71680557	71679558	71679844	71680434	71680557
2245	"ENSMUSG00000031805.17"	"Jak3"	chr8	+	71680639	71680994	71680639	71680797	71680882	71680994
2246	"ENSMUSG00000000902.13"	"Smarcb1"	chr10	-	75904383	75906196	75904383	75904574	75906029	75906196
2247	"ENSMUSG00000028633.7"	"Ctps"	chr4	-	120542530	120542765	120542530	120542627	120542709	120542765
2248	"ENSMUSG00000028678.13"	"Kif2c"	chr4	-	117177920	117178246	117177920	117177969	117178144	117178246
2249	"ENSMUSG00000006154.13"	"Eps8l1"	chr7	+	4477889	4478751	4477889	4477998	4478618	4478751
2250	"ENSMUSG00000033364.13"	"Usp37"	chr1	-	74468266	74470727	74468266	74468384	74470536	74470727
2251	"ENSMUSG00000037446.13"	"Tulp1"	chr17	-	28359061	28359324	28359061	28359232	28359318	28359324
2252	"ENSMUSG00000037446.13"	"Tulp1"	chr17	-	28364230	28364566	28364230	28364383	28364484	28364566
2253	"ENSMUSG00000029599.13"	"Ddx54"	chr5	+	120624537	120625844	120624537	120624729	120625701	120625844
2254	"ENSMUSG00000029599.13"	"Ddx54"	chr5	+	120625925	120626505	120625925	120626039	120626400	120626505
2255	"ENSMUSG00000043855.7"	"Olfr479"	chr7	+	108054419	108056783	108054419	108054492	108054838	108056783
2256	"ENSMUSG00000030310.10"	"Slc6a1"	chr6	+	114301862	114302631	114301862	114302187	114302499	114302631
2257	"ENSMUSG00000036620.14"	"Mgat4b"	chr11	+	50230960	50231324	50230960	50231101	50231190	50231324
2258	"ENSMUSG00000003345.16"	"Csnk1g2"	chr10	+	80638009	80638309	80638009	80638079	80638160	80638309
2259	"ENSMUSG00000030689.15"	"Ino80e"	chr7	-	126857225	126857787	126857225	126857291	126857675	126857787
2260	"ENSMUSG00000030689.15"	"Ino80e"	chr7	-	126857225	126857787	126857225	126857342	126857675	126857787
2261	"ENSMUSG00000036281.13"	"Snapc4"	chr2	-	26372730	26373080	26372730	26372825	26372973	26373080
2262	"ENSMUSG00000036281.13"	"Snapc4"	chr2	-	26373318	26374185	26373318	26373466	26374020	26374185
2263	"ENSMUSG00000040441.10"	"Slc26a10"	chr10	-	127174283	127174901	127174283	127174390	127174805	127174901
2264	"ENSMUSG00000030838.18"	"Ush1c"	chr7	-	46200973	46201422	46200973	46201073	46201368	46201422
2265	"ENSMUSG00000019929.16"	"Dcn"	chr10	+	97509964	97513737	97509964	97510058	97513598	97513737
2266	"ENSMUSG00000026170.6"	"Cyp27a1"	chr1	+	74735553	74736036	74735553	74735751	74735863	74736036
2267	"ENSMUSG00000049871.14"	"Nlrc3"	chr16	-	3962453	3965302	3962453	3962540	3963552	3965302
2268	"ENSMUSG00000027680.15"	"Fxr1"	chr3	+	34058023	34058231	34058023	34058081	34058168	34058231
2269	"ENSMUSG00000091867.2"	"Cyp2a22"	chr7	-	26936308	26937867	26936308	26936485	26937706	26937867
2270	"ENSMUSG00000031838.8"	"Ifi30"	chr8	-	70764718	70764794	70764718	70764763	70764764	70764794
2271	"ENSMUSG00000046962.15"	"Zbtb21"	chr16	-	97947434	97953093	97947434	97950869	97951469	97953093
2272	"ENSMUSG00000047098.18"	"Rnf31"	chr14	+	55594922	55596255	55594922	55595301	55595472	55596255
2273	"ENSMUSG00000047098.18"	"Rnf31"	chr14	+	55596651	55598811	55596651	55596858	55598637	55598811
2274	"ENSMUSG00000064061.13"	"Dzip3"	chr16	-	48935498	48937073	48935498	48935586	48936969	48937073
2275	"ENSMUSG00000071724.5"	"Smpd5"	chr15	+	76295894	76296141	76295894	76295984	76296077	76296141
2276	"ENSMUSG00000002963.17"	"Pnkp"	chr7	+	44858162	44858749	44858162	44858209	44858452	44858749
2277	"ENSMUSG00000002963.17"	"Pnkp"	chr7	+	44859722	44859945	44859722	44859802	44859887	44859945
2278	"ENSMUSG00000040506.16"	"Ambra1"	chr2	+	91772290	91773747	91772290	91772437	91772710	91773747
2279	"ENSMUSG00000033416.15"	"Gucd1"	chr10	-	75509591	75510123	75509591	75509704	75510031	75510123
2280	"ENSMUSG00000033416.15"	"Gucd1"	chr10	-	75509591	75510123	75509591	75509833	75510031	75510123
2281	"ENSMUSG00000033416.15"	"Gucd1"	chr10	-	75509591	75510123	75509591	75509666	75510063	75510123
2282	"ENSMUSG00000031537.15"	"Ikbkb"	chr8	-	22665488	22665911	22665488	22665636	22665811	22665911
2283	"ENSMUSG00000031537.15"	"Ikbkb"	chr8	-	22668944	22671745	22668944	22669096	22671630	22671745
2284	"ENSMUSG00000004815.12"	"Dgkq"	chr5	-	108649586	108649925	108649586	108649733	108649824	108649925
2285	"ENSMUSG00000004815.12"	"Dgkq"	chr5	-	108649824	108650379	108649824	108649925	108650200	108650379
2286	"ENSMUSG00000004815.12"	"Dgkq"	chr5	-	108650489	108650968	108650489	108650638	108650816	108650968
2287	"ENSMUSG00000004815.12"	"Dgkq"	chr5	-	108655289	108655593	108655289	108655364	108655439	108655593
2288	"ENSMUSG00000095681.7"	"RP24-576O9.2"	chr14	+	5088496	5088678	5088496	5088620	5088622	5088678
2289	"ENSMUSG00000022960.12"	"Donson"	chr16	-	91682515	91682821	91682515	91682620	91682742	91682821
2290	"ENSMUSG00000027433.5"	"Xrn2"	chr2	+	147029726	147029976	147029726	147029784	147029868	147029976
2291	"ENSMUSG00000002007.5"	"Srpk3"	chrX	+	73778104	73778346	73778104	73778174	73778253	73778346
2292	"ENSMUSG00000051517.14"	"Arhgef39"	chr4	-	43497086	43497710	43497086	43497316	43497581	43497710
2293	"ENSMUSG00000051517.14"	"Arhgef39"	chr4	-	43498895	43499337	43498895	43499016	43499242	43499337
2294	"ENSMUSG00000003233.11"	"Dvl3"	chr16	+	20522255	20523531	20522255	20522325	20523409	20523531
2295	"ENSMUSG00000046709.16"	"Mapk10"	chr5	-	103210889	103211334	103210889	103211076	103211293	103211334
2296	"ENSMUSG00000109160.1"	"RP23-245C15.2"	chr10	+	10234993	10235506	10234993	10235040	10235383	10235506
2297	"ENSMUSG00000038828.13"	"Tmem214"	chr5	+	30871419	30871855	30871419	30871570	30871720	30871855
2298	"ENSMUSG00000038828.13"	"Tmem214"	chr5	+	30872686	30872904	30872686	30872768	30872860	30872904
2299	"ENSMUSG00000038828.13"	"Tmem214"	chr5	+	30872686	30873144	30872686	30872768	30873042	30873144
2300	"ENSMUSG00000038828.13"	"Tmem214"	chr5	+	30872686	30873144	30872686	30872904	30873042	30873144
2301	"ENSMUSG00000038828.13"	"Tmem214"	chr5	+	30874850	30875886	30874850	30874968	30875789	30875886
2302	"ENSMUSG00000027465.13"	"Tbc1d20"	chr2	+	152307988	152308431	152307988	152308175	152308329	152308431
2303	"ENSMUSG00000020256.14"	"Aldh1l2"	chr10	-	83503941	83504196	83503941	83504047	83504125	83504196
2304	"ENSMUSG00000023707.13"	"Ogfod2"	chr5	+	124114064	124114645	124114064	124114192	124114387	124114645
2305	"ENSMUSG00000023707.13"	"Ogfod2"	chr5	+	124114064	124114645	124114064	124114192	124114478	124114645
2306	"ENSMUSG00000026941.16"	"Mamdc4"	chr2	-	25568457	25568767	25568457	25568546	25568629	25568767
2307	"ENSMUSG00000064127.13"	"Med14"	chrX	-	12706298	12706692	12706298	12706445	12706531	12706692
2308	"ENSMUSG00000056370.15"	"Sftpb"	chr6	+	72309755	72309940	72309755	72309800	72309804	72309940
2309	"ENSMUSG00000040669.14"	"Phc1"	chr6	-	122321871	122322472	122321871	122322083	122322324	122322472
2310	"ENSMUSG00000026176.13"	"Ctdsp1"	chr1	+	74393277	74393901	74393277	74393426	74393796	74393901
2311	"ENSMUSG00000030120.14"	"Mlf2"	chr6	+	124932098	124932537	124932098	124932176	124932410	124932537
2312	"ENSMUSG00000030120.14"	"Mlf2"	chr6	+	124932098	124932537	124932098	124932221	124932410	124932537
2313	"ENSMUSG00000038199.12"	"4931409K22Rik"	chr5	-	24550122	24550805	24550122	24550207	24550599	24550805
2314	"ENSMUSG00000000605.9"	"Clcn4"	chr7	-	7290398	7291956	7290398	7290585	7291410	7291956
2315	"ENSMUSG00000000605.9"	"Clcn4"	chr7	-	7291410	7291956	7291410	7291726	7291819	7291956
2316	"ENSMUSG00000020362.13"	"Cnot6"	chr11	-	49685086	49685352	49685086	49685155	49685247	49685352
2317	"ENSMUSG00000020362.13"	"Cnot6"	chr11	-	49685086	49685352	49685086	49685155	49685262	49685352
2318	"ENSMUSG00000032085.5"	"Tagln"	chr9	-	45930832	45931477	45930832	45930935	45931299	45931477
2319	"ENSMUSG00000025145.13"	"Lrrc45"	chr11	+	120718441	120719132	120718441	120718553	120719039	120719132
2320	"ENSMUSG00000019738.15"	"Polr2i"	chr7	+	30232331	30232536	30232331	30232404	30232481	30232536
2321	"ENSMUSG00000019738.15"	"Polr2i"	chr7	+	30232749	30232981	30232749	30232823	30232906	30232981
2322	"ENSMUSG00000110685.1"	"RP24-238M4.4"	chr8	-	71843858	71845549	71843858	71843920	71845512	71845549
2323	"ENSMUSG00000048930.12"	"Tada3"	chr6	-	113376891	113377739	113376891	113376945	113377315	113377739
2324	"ENSMUSG00000022568.17"	"Scrib"	chr15	-	76047921	76048152	76047921	76047996	76048114	76048152
2325	"ENSMUSG00000022568.17"	"Scrib"	chr15	-	76048709	76049093	76048709	76048857	76048933	76049093
2326	"ENSMUSG00000023505.13"	"Cdca3"	chr6	+	124831361	124832439	124831361	124831488	124832145	124832439
2327	"ENSMUSG00000030272.15"	"Camk1"	chr6	-	113338279	113339581	113338279	113338406	113339284	113339581
2328	"ENSMUSG00000030272.15"	"Camk1"	chr6	-	113339284	113339581	113339284	113339423	113339506	113339581
2329	"ENSMUSG00000029471.13"	"Camkk2"	chr5	-	122763773	122764302	122763773	122763953	122764259	122764302
2330	"ENSMUSG00000108265.2"	"Olfr318"	chr11	-	58717196	58721109	58717196	58719711	58720681	58721109
2331	"ENSMUSG00000039356.15"	"Exosc2"	chr2	+	31675838	31676736	31675838	31675904	31676664	31676736
2332	"ENSMUSG00000039356.15"	"Exosc2"	chr2	+	31675838	31676736	31675838	31675904	31676667	31676736
2333	"ENSMUSG00000058818.13"	"Pirb"	chr7	-	3716033	3717426	3716033	3716217	3716593	3717426
2334	"ENSMUSG00000058818.13"	"Pirb"	chr7	-	3716033	3717426	3716033	3716336	3716593	3717426
2335	"ENSMUSG00000058818.13"	"Pirb"	chr7	-	3716593	3717426	3716593	3716890	3717117	3717426
2336	"ENSMUSG00000028555.15"	"Ttc39a"	chr4	+	109422445	109422942	109422445	109422522	109422874	109422942
2337	"ENSMUSG00000020697.16"	"Lig3"	chr11	+	82795364	82795786	82795364	82795452	82795708	82795786
2338	"ENSMUSG00000020697.16"	"Lig3"	chr11	+	82801280	82804274	82801280	82801422	82803998	82804274
2339	"ENSMUSG00000030963.6"	"Umod"	chr7	-	119476673	119477453	119476673	119476743	119477282	119477453
2340	"ENSMUSG00000074796.10"	"Slc4a11"	chr2	-	130685230	130685663	130685230	130685404	130685494	130685663
2341	"ENSMUSG00000074796.10"	"Slc4a11"	chr2	-	130687158	130687484	130687158	130687291	130687370	130687484
2342	"ENSMUSG00000035325.16"	"Sec31a"	chr5	-	100363376	100363947	100363376	100363448	100363827	100363947
2343	"ENSMUSG00000021259.5"	"Cyp46a1"	chr12	+	108345573	108346175	108345573	108345647	108346088	108346175
2344	"ENSMUSG00000093445.7"	"Lrch4"	chr5	+	137633848	137634249	137633848	137633975	137634143	137634249
2345	"ENSMUSG00000038180.11"	"Spag4"	chr2	+	156066133	156066866	156066133	156066197	156066804	156066866
2346	"ENSMUSG00000038180.11"	"Spag4"	chr2	+	156066133	156066866	156066133	156066238	156066804	156066866
2347	"ENSMUSG00000031835.16"	"Mbtps1"	chr8	-	119515577	119518279	119515577	119515709	119518138	119518279
