ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1293	"ENSMUSG00000074129.13"	"Rpl13a"	chr7	-	45127208	45127274	45127495	45127568	45126990	45127092	45128699	45128702
1294	"ENSMUSG00000012819.15"	"Cdh23"	chr10	-	60379456	60379459	60382495	60382498	60379196	60379346	60382653	60382755
1295	"ENSMUSG00000024340.14"	"Btnl2"	chr17	+	34362658	34362679	34363016	34363037	34360921	34361203	34363191	34363539
1296	"ENSMUSG00000022704.15"	"Qtrtd1"	chr16	-	43871620	43871820	43876628	43876841	43868945	43869097	43877956	43878033
1297	"ENSMUSG00000022704.15"	"Qtrtd1"	chr16	-	43876628	43876841	43877956	43878033	43871620	43871820	43880298	43880354
1298	"ENSMUSG00000022704.15"	"Qtrtd1"	chr16	-	43877956	43878033	43880298	43880354	43876628	43876841	43880992	43881213
1299	"ENSMUSG00000107283.3"	"Mpv17"	chr5	-	31145245	31145278	31145494	31145590	31144699	31144752	31145683	31145776
1300	"ENSMUSG00000037174.18"	"Elf2"	chr3	-	51294092	51294188	51299782	51299885	51266752	51266866	51308049	51308215
1301	"ENSMUSG00000063600.14"	"Egfem1"	chr3	+	29357144	29357195	29513887	29514010	29153496	29153601	29582906	29583029
1302	"ENSMUSG00000028896.13"	"Rcc1"	chr4	-	132337730	132337910	132338050	132338238	132335716	132335813	132339924	132340006
1303	"ENSMUSG00000062170.12"	"Fmr1nb"	chrX	+	68763931	68764009	68768955	68769093	68761933	68762231	68772044	68772141
1304	"ENSMUSG00000070871.10"	"Ccnyl1"	chr1	+	64708377	64708478	64711417	64711453	64702345	64702380	64713110	64713162
1305	"ENSMUSG00000091490.3"	"Triml2"	chr8	+	43187570	43187711	43190068	43190091	43185278	43185458	43190268	43190369
1306	"ENSMUSG00000054405.14"	"Dnajc8"	chr4	+	132538186	132538288	132541781	132541838	132535580	132535663	132544055	132544122
1307	"ENSMUSG00000028700.14"	"Pomgnt1"	chr4	+	116153550	116153668	116153841	116153940	116152862	116152976	116154091	116154219
1308	"ENSMUSG00000042705.8"	"Commd10"	chr18	+	46963659	46963770	46967739	46967895	46960415	46960506	46990478	46990589
1309	"ENSMUSG00000042705.8"	"Commd10"	chr18	+	46967739	46967895	46990478	46990589	46960415	46960506	47086251	47086311
1310	"ENSMUSG00000042705.8"	"Commd10"	chr18	+	46967739	46967895	46990478	46990589	46963659	46963770	47086251	47086311
1311	"ENSMUSG00000039126.10"	"Prune2"	chr19	+	17193255	17193429	17199112	17199215	17178789	17178990	17199780	17199912
1312	"ENSMUSG00000022150.16"	"Dab2"	chr15	+	6424634	6424697	6429295	6429949	6424196	6424250	6430953	6431107
1313	"ENSMUSG00000053333.15"	"Dis3l2"	chr1	+	86791415	86791457	86812511	86812589	86760287	86760389	86821221	86821450
1314	"ENSMUSG00000026667.14"	"Uhmk1"	chr1	-	170205114	170205203	170207113	170207212	170193419	170200013	170207345	170207422
1315	"ENSMUSG00000022442.16"	"Ttll1"	chr15	-	83505482	83505643	83505684	83505732	83505249	83505366	83506279	83506327
1316	"ENSMUSG00000034254.17"	"Agpat1"	chr17	+	34610871	34610926	34610959	34611005	34610444	34610644	34611273	34611449
1317	"ENSMUSG00000030268.17"	"Bcat1"	chr6	-	145039434	145039635	145047291	145047363	145034540	145034651	145075888	145076184
1318	"ENSMUSG00000000881.12"	"Dlg3"	chrX	+	100808052	100808152	100809861	100809907	100807179	100807255	100811501	100811543
1319	"ENSMUSG00000031586.16"	"Rbpms"	chr8	-	33806716	33806850	33834303	33834454	33795081	33795150	33862985	33863048
1320	"ENSMUSG00000031586.16"	"Rbpms"	chr8	-	33806716	33806850	33834303	33834454	33803938	33804182	33862985	33863048
1321	"ENSMUSG00000031586.16"	"Rbpms"	chr8	-	33834303	33834454	33862985	33863048	33806716	33806850	33864332	33864371
1322	"ENSMUSG00000031586.16"	"Rbpms"	chr8	-	33834303	33834454	33866326	33866404	33806716	33806850	33929475	33929805
1323	"ENSMUSG00000024795.11"	"Kif20b"	chr19	+	34952870	34952990	34954711	34954772	34951490	34951629	34955950	34956076
1324	"ENSMUSG00000066839.12"	"Ecsit"	chr9	-	22076227	22076645	22084022	22084208	22074590	22074814	22085348	22085427
1325	"ENSMUSG00000055322.15"	"Tns1"	chr1	-	73935897	73935936	73936331	73936355	73927911	73928110	73937224	73937317
1326	"ENSMUSG00000028487.18"	"Bnc2"	chr4	-	84506527	84506611	84531569	84531668	84414245	84414348	84546204	84546405
1327	"ENSMUSG00000028487.18"	"Bnc2"	chr4	-	84555778	84555904	84672399	84672620	84546204	84546405	84674974	84674996
1328	"ENSMUSG00000028487.18"	"Bnc2"	chr4	-	84610108	84610197	84672399	84672620	84555778	84555904	84674974	84674999
1329	"ENSMUSG00000040899.13"	"Ccr6"	chr17	+	8245107	8245198	8255751	8255866	8243806	8243860	8255962	8257127
1330	"ENSMUSG00000062115.15"	"Rai1"	chr11	+	60140240	60140370	60185095	60190622	60105012	60105394	60193938	60194032
1331	"ENSMUSG00000062822.8"	"CH36-200G6.4"	chr13	+	119464564	119464690	119469514	119470161	119462771	119463119	119472138	119472240
1332	"ENSMUSG00000062822.8"	"CH36-200G6.4"	chr13	+	119479427	119479522	119480934	119481030	119477683	119477854	119484452	119484493
1333	"ENSMUSG00000037643.14"	"Prkci"	chr3	+	31025129	31025219	31026252	31026303	31018549	31018671	31029485	31029571
1334	"ENSMUSG00000024830.16"	"Rps6kb2"	chr19	-	4162602	4162718	4162821	4162862	4162259	4162328	4163167	4163300
1335	"ENSMUSG00000027091.14"	"Zc3h15"	chr2	+	83653357	83653459	83657015	83657127	83644434	83644727	83658008	83658161
1336	"ENSMUSG00000025159.8"	"Mms19"	chr19	-	41963862	41963937	41964317	41964403	41963400	41963470	41966213	41966314
1337	"ENSMUSG00000025451.15"	"Paip1"	chr13	+	119440758	119440871	119445736	119445848	119437968	119438154	119447714	119447840
1338	"ENSMUSG00000048031.15"	"Fcrl5"	chr3	+	87440187	87440208	87441983	87442268	87435884	87435948	87443533	87443794
1339	"ENSMUSG00000028100.11"	"Nudt17"	chr3	-	96707783	96707809	96707809	96707886	96707557	96707650	96707991	96708175
1340	"ENSMUSG00000005506.16"	"Celf1"	chr2	+	90954288	90954341	90987664	90987816	90940396	90940641	90998579	90998767
1341	"ENSMUSG00000022012.9"	"Enox1"	chr14	+	77668736	77668793	77699194	77699297	77664618	77664726	77707599	77707685
1342	"ENSMUSG00000057914.15"	"Cacnb2"	chr2	+	14967941	14968075	14968217	14968237	14963905	14963982	14971561	14971642
1343	"ENSMUSG00000002395.14"	"Use1"	chr8	+	71367958	71368111	71368549	71368562	71367643	71367848	71368849	71368877
1344	"ENSMUSG00000030590.15"	"Fam98c"	chr7	-	29154418	29154535	29154615	29154693	29153321	29153489	29155151	29155357
1345	"ENSMUSG00000030590.15"	"Fam98c"	chr7	-	29154615	29154693	29155151	29155357	29154418	29154535	29155674	29155809
1346	"ENSMUSG00000025925.14"	"Terf1"	chr1	+	15815885	15815972	15818933	15819083	15813040	15813162	15819650	15819763
1347	"ENSMUSG00000025925.14"	"Terf1"	chr1	+	15833400	15833489	15838181	15838288	15831506	15831566	15842920	15843470
1348	"ENSMUSG00000002908.17"	"Kcnn1"	chr8	-	70846763	70846772	70848052	70848064	70846494	70846564	70848174	70848302
1349	"ENSMUSG00000038160.7"	"Atg5"	chr10	+	44303566	44303729	44319459	44319554	44294595	44294674	44346956	44347074
1350	"ENSMUSG00000024059.10"	"Clip4"	chr17	+	71824689	71824916	71827691	71827781	71810846	71810982	71828506	71828650
1351	"ENSMUSG00000024059.10"	"Clip4"	chr17	+	71831204	71831339	71834044	71834307	71828506	71828650	71837693	71837758
1352	"ENSMUSG00000022099.17"	"Dmtn"	chr14	-	70615233	70615290	70615613	70615713	70614842	70614995	70616073	70616118
1353	"ENSMUSG00000052516.18"	"Robo2"	chr16	-	73985932	73985944	74008774	74008786	73985587	73985712	74015870	74015998
1354	"ENSMUSG00000074829.10"	"CAAA01180111.1"	chr9	-	124304655	124304718	124311675	124311750	124295357	124295484	124312559	124312671
1355	"ENSMUSG00000058153.15"	"Sez6l"	chr5	-	112428375	112428570	112436282	112436474	112426725	112426758	112438401	112438596
1356	"ENSMUSG00000045411.16"	"AC152939.2"	chr7	+	44247237	44247416	44247909	44248059	44246786	44246823	44248251	44248295
1357	"ENSMUSG00000045411.16"	"AC152939.2"	chr7	+	44247250	44247416	44247909	44248059	44246786	44246823	44248251	44248295
1358	"ENSMUSG00000057863.5"	"Rpl36"	chr17	+	56613585	56613680	56613906	56614041	56613394	56613448	56614123	56614243
1359	"ENSMUSG00000004865.15"	"Srpk1"	chr17	-	28600242	28600456	28600868	28600894	28599470	28599869	28602687	28602853
1360	"ENSMUSG00000000631.20"	"Myo18a"	chr11	+	77822662	77822674	77823089	77823104	77821041	77821186	77823275	77823446
1361	"ENSMUSG00000034902.17"	"Pip5k1c"	chr10	+	81315878	81315956	81316691	81316960	81314991	81315118	81317325	81317403
1362	"ENSMUSG00000029203.16"	"Ube2k"	chr5	+	65571531	65571590	65581385	65581468	65537290	65537546	65591875	65591975
1363	"ENSMUSG00000029203.16"	"Ube2k"	chr5	+	65571531	65571590	65581385	65581468	65565988	65566082	65591875	65591975
1364	"ENSMUSG00000032366.15"	"Tpm1"	chr9	-	67031950	67032026	67032465	67032541	67031451	67031514	67032793	67032864
1365	"ENSMUSG00000052748.14"	"Swt1"	chr1	-	151388619	151388768	151391435	151391574	151384316	151384504	151394608	151394772
1366	"ENSMUSG00000006476.19"	"Nsmf"	chr2	+	25057271	25057277	25057964	25057970	25057100	25057176	25059020	25059073
1367	"ENSMUSG00000006476.19"	"Nsmf"	chr2	+	25057271	25057277	25058252	25058321	25057100	25057176	25059020	25059073
1368	"ENSMUSG00000006476.19"	"Nsmf"	chr2	+	25057964	25057970	25058252	25058321	25057100	25057176	25059020	25059073
1369	"ENSMUSG00000006476.19"	"Nsmf"	chr2	+	25059604	25059694	25060138	25060263	25059020	25059073	25060478	25060562
1370	"ENSMUSG00000015214.14"	"Mtmr1"	chrX	+	71376886	71376910	71379013	71379064	71369798	71369904	71383199	71383275
1371	"ENSMUSG00000015214.14"	"Mtmr1"	chrX	+	71377603	71377630	71379013	71379064	71376886	71376910	71383199	71383275
