ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1629	"ENSMUSG00000041406.14"	"RP23-376B19.2"	chr1	-	163990715	163990759	163990719	163990759	163989704	163989793
1630	"ENSMUSG00000048332.13"	"Lhfp"	chr3	+	53043118	53043691	53043118	53043163	53231729	53231828
1631	"ENSMUSG00000078198.2"	"Olfr364-ps1"	chr2	+	37143801	37143966	37143801	37143871	37146140	37147780
1632	"ENSMUSG00000034354.17"	"Mtmr3"	chr11	-	4487224	4488632	4487233	4488632	4485362	4485451
1633	"ENSMUSG00000031389.17"	"Arhgap4"	chrX	-	73896384	73896486	73896393	73896486	73895947	73896047
1634	"ENSMUSG00000027306.15"	"Nusap1"	chr2	+	119627546	119627693	119627546	119627683	119630336	119630505
1635	"ENSMUSG00000048939.13"	"Atp13a5"	chr16	-	29348675	29348746	29348717	29348746	29348489	29348570
1636	"ENSMUSG00000076653.4"	"Ighv7-2"	chr12	-	113912443	113912483	113912446	113912483	113912024	113912341
1637	"ENSMUSG00000058392.12"	"Rrp1b"	chr17	+	32045928	32046229	32045928	32046011	32048552	32048638
1638	"ENSMUSG00000058392.12"	"Rrp1b"	chr17	+	32055104	32055315	32055104	32055124	32055910	32055997
1639	"ENSMUSG00000042729.10"	"Wdr74"	chr19	+	8737847	8737994	8737847	8737862	8738152	8738254
1640	"ENSMUSG00000019082.18"	"Slc25a22"	chr7	-	141432613	141432753	141432662	141432753	141432020	141432139
1641	"ENSMUSG00000019082.18"	"Slc25a22"	chr7	-	141433575	141433636	141433580	141433636	141432662	141432753
1642	"ENSMUSG00000019082.18"	"Slc25a22"	chr7	-	141433575	141433636	141433592	141433636	141432662	141432753
1643	"ENSMUSG00000019082.18"	"Slc25a22"	chr7	-	141433580	141433636	141433592	141433636	141432662	141432753
1644	"ENSMUSG00000019082.18"	"Slc25a22"	chr7	-	141434155	141434329	141434300	141434329	141433899	141434025
1645	"ENSMUSG00000100303.3"	"RP23-180A8.3"	chr2	+	75305450	75305516	75305450	75305514	75306930	75307034
1646	"ENSMUSG00000100303.3"	"RP23-180A8.3"	chr2	+	75305450	75305553	75305450	75305514	75306930	75307034
1647	"ENSMUSG00000100303.3"	"RP23-180A8.3"	chr2	+	75305450	75305553	75305450	75305516	75306930	75307034
1648	"ENSMUSG00000030935.15"	"Acsm3"	chr7	+	119760923	119761079	119760923	119760982	119766890	119767038
1649	"ENSMUSG00000029833.17"	"Trim24"	chr6	+	37945520	37945789	37945520	37945687	37949221	37949398
1650	"ENSMUSG00000022089.9"	"Bin3"	chr14	+	70118603	70118734	70118603	70118652	70123840	70123881
1651	"ENSMUSG00000022089.9"	"Bin3"	chr14	+	70123840	70124042	70123840	70123881	70124182	70124244
1652	"ENSMUSG00000022089.9"	"Bin3"	chr14	+	70128849	70128994	70128849	70128986	70129517	70129558
1653	"ENSMUSG00000110970.2"	"Olfr156"	chr4	-	43823323	43823866	43823433	43823866	43820131	43821438
1654	"ENSMUSG00000047502.14"	"Mroh7"	chr4	-	106690214	106690337	106690225	106690337	106683908	106684011
1655	"ENSMUSG00000047502.14"	"Mroh7"	chr4	-	106702482	106703191	106703014	106703191	106700126	106700265
1656	"ENSMUSG00000074570.14"	"Cass4"	chr2	+	172424599	172424680	172424599	172424674	172426635	172427925
1657	"ENSMUSG00000025477.14"	"Inpp5a"	chr7	+	139477994	139478127	139477994	139478095	139481631	139481719
1658	"ENSMUSG00000025477.14"	"Inpp5a"	chr7	+	139578181	139578269	139578181	139578218	139578353	139579652
1659	"ENSMUSG00000026279.14"	"Thap4"	chr1	-	93749846	93750985	93749937	93750985	93725156	93725316
1660	"ENSMUSG00000039842.15"	"Mcph1"	chr8	+	18627117	18627318	18627117	18627240	18629545	18629635
1661	"ENSMUSG00000037369.17"	"Kdm6a"	chrX	+	18277375	18277563	18277375	18277546	18278625	18279936
1662	"ENSMUSG00000020538.15"	"Srebf1"	chr11	-	60206172	60206310	60206187	60206310	60205855	60206077
1663	"ENSMUSG00000005907.14"	"Pex1"	chr5	+	3620594	3620811	3620594	3620765	3622232	3622387
1664	"ENSMUSG00000052934.14"	"Fbxo31"	chr8	-	121556119	121556351	121556241	121556351	121555205	121555359
1665	"ENSMUSG00000078923.10"	"Ube2v1"	chr2	-	167629068	167629288	167629166	167629288	167617828	167617977
1666	"ENSMUSG00000078923.10"	"Ube2v1"	chr2	-	167629068	167629288	167629169	167629288	167617828	167617977
1667	"ENSMUSG00000078923.10"	"Ube2v1"	chr2	-	167629166	167629288	167629169	167629288	167617828	167617977
1668	"ENSMUSG00000040410.14"	"Fbxl4"	chr4	+	22422716	22423927	22422716	22422788	22427149	22427462
1669	"ENSMUSG00000060459.13"	"Kng2"	chr16	-	23011996	23012169	23012046	23012169	23003931	23004039
1670	"ENSMUSG00000022359.10"	"Wdyhv1"	chr15	+	58148333	58148441	58148333	58148433	58150605	58150656
1671	"ENSMUSG00000038374.10"	"Rbm8a"	chr3	+	96629939	96630065	96629939	96630028	96630305	96630361
1672	"ENSMUSG00000026694.19"	"Mettl13"	chr1	-	162545767	162546527	162546227	162546527	162544185	162544385
1673	"ENSMUSG00000026694.19"	"Mettl13"	chr1	-	162545767	162546527	162546245	162546527	162544185	162544385
1674	"ENSMUSG00000026694.19"	"Mettl13"	chr1	-	162546227	162546527	162546245	162546527	162544185	162544385
1675	"ENSMUSG00000037432.15"	"Fer1l5"	chr1	+	36420772	36420963	36420772	36420933	36421126	36421236
1676	"ENSMUSG00000022962.14"	"Gart"	chr16	-	91636502	91636592	91636506	91636592	91635993	91636162
1677	"ENSMUSG00000040701.16"	"Ap1g2"	chr14	-	55104581	55104927	55104830	55104927	55104362	55104458
1678	"ENSMUSG00000031935.9"	"Med17"	chr9	-	15271555	15271741	15271610	15271741	15270342	15270527
1679	"ENSMUSG00000085534.7"	"RP24-89M24.3"	chrX	+	28044562	28044841	28044562	28044595	28045513	28045626
1680	"ENSMUSG00000021572.9"	"Cep72"	chr13	-	74050059	74050364	74050299	74050364	74048895	74049034
1681	"ENSMUSG00000034022.8"	"Cpsf1"	chr15	-	76597430	76597730	76597645	76597730	76597188	76597341
1682	"ENSMUSG00000008373.16"	"Prpf31"	chr7	+	3630557	3630747	3630557	3630742	3630844	3630905
1683	"ENSMUSG00000051278.12"	"Zgrf1"	chr3	+	127608484	127608868	127608484	127608632	127611783	127611911
1684	"ENSMUSG00000050323.14"	"Ndufaf6"	chr4	-	11073139	11073243	11073143	11073243	11070199	11070322
1685	"ENSMUSG00000028116.13"	"Myoz2"	chr3	-	123034141	123034280	123034191	123034280	123026062	123026232
1686	"ENSMUSG00000056492.6"	"Adgrf5"	chr17	+	43403917	43404097	43403917	43404043	43410501	43410556
1687	"ENSMUSG00000025812.17"	"Pard3"	chr8	+	127398599	127398759	127398599	127398750	127405374	127405564
1688	"ENSMUSG00000025812.17"	"Pard3"	chr8	+	127409555	127409704	127409555	127409617	127410728	127410773
1689	"ENSMUSG00000025812.17"	"Pard3"	chr8	+	127409555	127409707	127409555	127409617	127410728	127410773
1690	"ENSMUSG00000025812.17"	"Pard3"	chr8	+	127409555	127409707	127409555	127409704	127410728	127410773
1691	"ENSMUSG00000059439.15"	"Bcas3"	chr11	+	85354593	85354679	85354593	85354661	85354887	85354975
1692	"ENSMUSG00000042744.16"	"AC126938.1"	chr5	+	121292729	121292858	121292729	121292852	121295374	121295499
1693	"ENSMUSG00000004561.14"	"Mettl17"	chr14	+	51889146	51889397	51889146	51889217	51889527	51889635
1694	"ENSMUSG00000004561.14"	"Mettl17"	chr14	+	51891366	51891551	51891366	51891547	51891626	51891793
1695	"ENSMUSG00000095788.6"	"Sirpb1a"	chr3	-	15410392	15410725	15410410	15410725	15378992	15379107
1696	"ENSMUSG00000055298.6"	"Ctsj"	chr13	-	61004420	61004561	61004424	61004561	61003995	61004118
1697	"ENSMUSG00000063827.2"	"Olfr1382"	chr11	+	49532399	49532580	49532399	49532522	49532702	49532791
1698	"ENSMUSG00000063827.2"	"Olfr1382"	chr11	+	49532399	49532580	49532399	49532522	49533080	49533184
1699	"ENSMUSG00000024163.17"	"Mapk8ip3"	chr17	-	24906146	24906228	24906173	24906228	24905167	24905298
1700	"ENSMUSG00000024163.17"	"Mapk8ip3"	chr17	-	24917994	24918136	24918087	24918136	24914458	24914705
1701	"ENSMUSG00000053046.15"	"Brsk2"	chr7	+	141982980	141983070	141982980	141983066	141984393	141984534
1702	"ENSMUSG00000053046.15"	"Brsk2"	chr7	+	141985885	141986032	141985885	141985933	141987421	141987453
1703	"ENSMUSG00000032423.12"	"Syncrip"	chr9	-	88462954	88463160	88463059	88463160	88462235	88462385
1704	"ENSMUSG00000032423.12"	"Syncrip"	chr9	-	88477073	88477187	88477099	88477187	88476788	88476965
1705	"ENSMUSG00000026107.11"	"Nabp1"	chr1	-	51477721	51478399	51477824	51478399	51477477	51477616
1706	"ENSMUSG00000026107.11"	"Nabp1"	chr1	-	51477721	51478399	51478300	51478399	51477477	51477616
1707	"ENSMUSG00000026107.11"	"Nabp1"	chr1	-	51477721	51478399	51478371	51478399	51477477	51477616
1708	"ENSMUSG00000026107.11"	"Nabp1"	chr1	-	51477824	51478399	51478300	51478399	51477477	51477616
1709	"ENSMUSG00000026107.11"	"Nabp1"	chr1	-	51477824	51478399	51478371	51478399	51477477	51477616
1710	"ENSMUSG00000026107.11"	"Nabp1"	chr1	-	51478300	51478399	51478371	51478399	51477477	51477616
1711	"ENSMUSG00000025909.16"	"Sntg1"	chr1	-	8782762	8782897	8782782	8782897	8681972	8682029
1712	"ENSMUSG00000011832.15"	"Evi5l"	chr8	+	4202935	4203174	4202935	4203076	4203513	4203642
1713	"ENSMUSG00000028047.11"	"Thbs3"	chr3	+	89225251	89225424	89225251	89225276	89226303	89226443
1714	"ENSMUSG00000026000.16"	"Lancl1"	chr1	-	67038771	67038834	67038801	67038834	67038494	67038591
1715	"ENSMUSG00000068205.14"	"Macrod2"	chr2	+	142256520	142256631	142256520	142256583	142261092	142261161
1716	"ENSMUSG00000025887.10"	"Casp12"	chr9	+	5346481	5346733	5346481	5346523	5348898	5348958
1717	"ENSMUSG00000069289.2"	"Vmn1r203"	chr13	+	22518113	22518186	22518113	22518172	22523838	22531992
1718	"ENSMUSG00000006638.14"	"Abhd1"	chr5	+	30950065	30950248	30950065	30950172	30952884	30953045
1719	"ENSMUSG00000020514.8"	"Mrpl22"	chr11	+	58171793	58172021	58171793	58171842	58173032	58173150
1720	"ENSMUSG00000022157.8"	"Mcpt8"	chr14	-	56083716	56083950	56083802	56083950	56083354	56083487
1721	"ENSMUSG00000021557.15"	"Agtpbp1"	chr13	-	59557097	59557286	59557222	59557286	59544386	59544451
1722	"ENSMUSG00000025528.10"	"RP23-336F13.4"	chrX	+	112515188	112515312	112515188	112515282	112556249	112556332
1723	"ENSMUSG00000038520.15"	"Tbc1d17"	chr7	-	44842185	44842300	44842202	44842300	44841982	44842099
1724	"ENSMUSG00000031241.17"	"Tbx22"	chrX	+	107680107	107680313	107680107	107680282	107681140	107681305
1725	"ENSMUSG00000038056.15"	"Kmt2c"	chr5	-	25281660	25281803	25281672	25281803	25281231	25281400
1726	"ENSMUSG00000003923.14"	"Tfam"	chr10	-	71237839	71238280	71238234	71238280	71236915	71237031
1727	"ENSMUSG00000078812.10"	"Eif5a"	chr11	-	69921023	69921064	69921041	69921064	69919150	69919336
1728	"ENSMUSG00000083161.2"	"RP23-381B19.3"	chr11	+	83225533	83225846	83225533	83225685	83241534	83241751
1729	"ENSMUSG00000085084.7"	"AC125047.1"	chr3	-	156551034	156551237	156551135	156551237	156547597	156547832
1730	"ENSMUSG00000034303.7"	"Ccdc15"	chr9	-	37342425	37342621	37342435	37342621	37320396	37320510
1731	"ENSMUSG00000029454.15"	"Mapkapk5"	chr5	-	121526738	121526860	121526744	121526860	121525662	121525767
1732	"ENSMUSG00000019877.10"	"Serinc1"	chr10	-	57525324	57525494	57525365	57525494	57524319	57524399
1733	"ENSMUSG00000024985.18"	"Tcf7l2"	chr19	+	55910578	55910681	55910578	55910669	55912558	55912645
1734	"ENSMUSG00000041954.18"	"Tnfrsf18"	chr4	+	156027961	156028423	156027961	156028049	156028494	156028891
1735	"ENSMUSG00000027327.16"	"RP23-32L15.2"	chr2	-	131153584	131153710	131153593	131153710	131151617	131151760
1736	"ENSMUSG00000025236.11"	"Adpgk"	chr9	+	59310227	59313236	59310227	59310348	59313752	59313851
1737	"ENSMUSG00000026790.19"	"Odf2"	chr2	+	29893443	29893569	29893443	29893512	29901076	29901247
1738	"ENSMUSG00000058239.13"	"Usf2"	chr7	-	30955799	30956000	30955880	30956000	30955289	30955440
1739	"ENSMUSG00000066072.13"	"Cyp4a10"	chr4	+	115520251	115520296	115520251	115520266	115521067	115521195
1740	"ENSMUSG00000109076.1"	"RP23-238I17.9"	chr6	-	82897416	82898100	82897456	82898100	82896866	82897140
1741	"ENSMUSG00000015120.15"	"Ube2i"	chr17	-	25274161	25274310	25274172	25274310	25269402	25269479
1742	"ENSMUSG00000049658.13"	"Bdp1"	chr13	-	100049635	100050029	100049859	100050029	100046725	100046839
1743	"ENSMUSG00000035299.16"	"Mid1"	chrX	+	169926953	169927669	169926953	169927555	169966062	169966158
1744	"ENSMUSG00000035299.16"	"Mid1"	chrX	+	169975258	169975993	169975258	169975306	169976921	169977029
1745	"ENSMUSG00000035299.16"	"Mid1"	chrX	+	169972884	169973395	169972884	169972916	169976921	169977031
1746	"ENSMUSG00000004996.9"	"Mri1"	chr8	-	84254175	84254352	84254184	84254352	84253862	84254087
1747	"ENSMUSG00000004996.9"	"Mri1"	chr8	-	84256243	84256419	84256307	84256419	84254175	84254352
1748	"ENSMUSG00000041750.13"	"Cd1d2"	chr3	+	86986987	86987260	86986987	86987146	86987542	86987821
1749	"ENSMUSG00000003123.15"	"Lipe"	chr7	-	25384361	25384664	25384372	25384664	25383452	25383680
1750	"ENSMUSG00000042842.11"	"Serpinb6b"	chr13	+	32974896	32975046	32974896	32975039	32977524	32977680
1751	"ENSMUSG00000025153.9"	"Fasn"	chr11	-	120814476	120814763	120814482	120814763	120813653	120814040
1752	"ENSMUSG00000031026.15"	"Trim66"	chr7	-	109507740	109508134	109507803	109508134	109486046	109486150
1753	"ENSMUSG00000037652.15"	"Phc3"	chr3	-	30969358	30969405	30969373	30969405	30965772	30965935
1754	"ENSMUSG00000030172.15"	"Erc1"	chr6	-	119777978	119778071	119777987	119778071	119773733	119773901
1755	"ENSMUSG00000054499.9"	"Dedd2"	chr7	-	25219763	25219859	25219786	25219859	25218800	25219167
1756	"ENSMUSG00000034032.15"	"Rpap1"	chr2	-	119767491	119768248	119767911	119768248	119764738	119764915
1757	"ENSMUSG00000034032.15"	"Rpap1"	chr2	-	119787186	119787297	119787220	119787297	119783733	119783970
1758	"ENSMUSG00000010277.7"	"RP23-185A18.9"	chr11	+	78261751	78262309	78261751	78261917	78262698	78262828
1759	"ENSMUSG00000014496.8"	"Ankrd28"	chr14	-	31736752	31736838	31736759	31736838	31734971	31735086
1760	"ENSMUSG00000079033.10"	"Mef2b"	chr8	+	70166292	70166426	70166292	70166396	70166613	70166698
1761	"ENSMUSG00000079033.10"	"Mef2b"	chr8	+	70166292	70166426	70166292	70166396	70166818	70166906
1762	"ENSMUSG00000038330.10"	"RP23-67C1.7"	chr4	-	88628779	88629355	88629201	88629355	88627319	88628189
1763	"ENSMUSG00000028282.12"	"Casp8ap2"	chr4	+	32649172	32649257	32649172	32649225	32652673	32653265
1764	"ENSMUSG00000000902.13"	"Smarcb1"	chr10	-	75916772	75916911	75916799	75916911	75915063	75915193
1765	"ENSMUSG00000039599.16"	"Fam149b"	chr14	+	20352703	20352839	20352703	20352837	20356354	20356497
1766	"ENSMUSG00000021219.16"	"Rgs6"	chr12	+	82617498	82617731	82617498	82617562	82651808	82651912
1767	"ENSMUSG00000025997.13"	"Ikzf2"	chr1	-	69577780	69578047	69577858	69578047	69570492	69570660
1768	"ENSMUSG00000030310.10"	"Slc6a1"	chr6	+	114301862	114302631	114301862	114301997	114302746	114302847
1769	"ENSMUSG00000074783.10"	"RP23-391A14.1"	chr2	+	132598194	132598565	132598194	132598405	132602876	132603016
1770	"ENSMUSG00000038236.8"	"Hoxa7"	chr6	-	52217901	52218084	52217932	52218084	52217029	52217297
1771	"ENSMUSG00000032595.10"	"Cdhr4"	chr9	+	107998701	107998789	107998701	107998765	107998996	107999027
1772	"ENSMUSG00000036281.13"	"Snapc4"	chr2	-	26372730	26372825	26372758	26372825	26370832	26370880
1773	"ENSMUSG00000036281.13"	"Snapc4"	chr2	-	26378449	26378636	26378493	26378636	26378020	26378067
1774	"ENSMUSG00000036578.7"	"Fxyd7"	chr7	-	31044707	31044750	31044716	31044750	31044570	31044611
1775	"ENSMUSG00000029601.13"	"Iqcd"	chr5	+	120602325	120602559	120602325	120602460	120605128	120605200
1776	"ENSMUSG00000030739.18"	"Myh14"	chr7	-	44657910	44658037	44657934	44658037	44655591	44655684
1777	"ENSMUSG00000060510.14"	"Zfp266"	chr9	-	20521343	20521417	20521354	20521417	20508018	20508185
1778	"ENSMUSG00000026095.15"	"Asnsd1"	chr1	-	53347014	53348558	53348445	53348558	53346579	53346761
1779	"ENSMUSG00000027680.15"	"Fxr1"	chr3	+	34058023	34058231	34058023	34058081	34061827	34062031
1780	"ENSMUSG00000018654.17"	"Ikzf1"	chr11	+	11685002	11685197	11685002	11685174	11700204	11700258
1781	"ENSMUSG00000039671.18"	"Zmynd8"	chr2	-	165792803	165792967	165792811	165792967	165791904	165791971
1782	"ENSMUSG00000039671.18"	"Zmynd8"	chr2	-	165807518	165807929	165807674	165807929	165805186	165805377
1783	"ENSMUSG00000039671.18"	"Zmynd8"	chr2	-	165833307	165833424	165833308	165833424	165828207	165828689
1784	"ENSMUSG00000025967.16"	"Eef1b2"	chr1	+	63177144	63177291	63177144	63177250	63177722	63177876
1785	"ENSMUSG00000038943.16"	"Prc1"	chr7	+	80311069	80311180	80311069	80311171	80312216	80312327
1786	"ENSMUSG00000038943.16"	"Prc1"	chr7	+	80313031	80313208	80313031	80313131	80313526	80313568
1787	"ENSMUSG00000002963.17"	"Pnkp"	chr7	+	44858162	44858749	44858162	44858209	44859722	44859802
1788	"ENSMUSG00000043411.15"	"Usp48"	chr4	+	137623273	137623515	137623273	137623388	137625159	137625287
1789	"ENSMUSG00000035064.17"	"Eef2k"	chr7	+	120851188	120851369	120851188	120851286	120858343	120858662
1790	"ENSMUSG00000033416.15"	"Gucd1"	chr10	-	75511902	75512156	75512071	75512156	75511120	75511286
1791	"ENSMUSG00000042050.8"	"Wdr60"	chr12	-	116225964	116226137	116225975	116226137	116224886	116225049
1792	"ENSMUSG00000003420.8"	"Fcgrt"	chr7	-	45102401	45102671	45102413	45102671	45101909	45102185
1793	"ENSMUSG00000061032.9"	"Rrp1"	chr10	-	78412819	78412990	78412886	78412990	78411403	78411486
1794	"ENSMUSG00000031429.14"	"Psmd10"	chrX	-	140952146	140952313	140952225	140952313	140948428	140949309
1795	"ENSMUSG00000022623.16"	"Shank3"	chr15	+	89533373	89533482	89533373	89533454	89543099	89543230
1796	"ENSMUSG00000004815.12"	"Dgkq"	chr5	-	108650489	108650968	108650816	108650968	108649824	108650379
1797	"ENSMUSG00000004815.12"	"Dgkq"	chr5	-	108653635	108653786	108653771	108653786	108653180	108653219
1798	"ENSMUSG00000035762.11"	"Tmem161b"	chr13	+	84283984	84284185	84283984	84284125	84286684	84286798
1799	"ENSMUSG00000030102.11"	"Itpr1"	chr6	+	108388184	108388365	108388184	108388338	108389366	108389554
1800	"ENSMUSG00000030102.11"	"Itpr1"	chr6	+	108392530	108392589	108392530	108392585	108393904	108394070
1801	"ENSMUSG00000027249.15"	"F2"	chr2	-	91632975	91633112	91632978	91633112	91630508	91630826
1802	"ENSMUSG00000040875.12"	"Osbpl10"	chr9	+	115067245	115067329	115067245	115067325	115109399	115109591
1803	"ENSMUSG00000015721.18"	"Nlrp5"	chr7	+	23421371	23421563	23421371	23421542	23423895	23424063
1804	"ENSMUSG00000015721.18"	"Nlrp5"	chr7	+	23435746	23435917	23435746	23435835	23437888	23438059
1805	"ENSMUSG00000043384.15"	"Gprasp1"	chrX	+	135751944	135752017	135751944	135751976	135778905	135780786
1806	"ENSMUSG00000036875.15"	"Dna2"	chr10	+	62969775	62970061	62969775	62969958	62971843	62971990
1807	"ENSMUSG00000051517.14"	"Arhgef39"	chr4	-	43497880	43498029	43497958	43498029	43497581	43497710
1808	"ENSMUSG00000038828.13"	"Tmem214"	chr5	+	30871419	30871855	30871419	30871570	30872071	30872154
1809	"ENSMUSG00000038828.13"	"Tmem214"	chr5	+	30872686	30872904	30872686	30872768	30873042	30873144
1810	"ENSMUSG00000074677.11"	"Sirpb1c"	chr3	-	15832129	15832462	15832147	15832462	15795144	15795350
1811	"ENSMUSG00000074677.11"	"Sirpb1c"	chr3	-	15832129	15832462	15832147	15832462	15802488	15802603
1812	"ENSMUSG00000024921.17"	"Smarca2"	chr19	+	26681870	26682113	26681870	26681939	26683808	26683922
1813	"ENSMUSG00000024921.17"	"Smarca2"	chr19	+	26748405	26748952	26748405	26748537	26749851	26749947
1814	"ENSMUSG00000040669.14"	"Phc1"	chr6	-	122334965	122335083	122334972	122335083	122334069	122334150
1815	"ENSMUSG00000038296.14"	"Galnt18"	chr7	-	111548630	111548790	111548675	111548790	111519989	111520175
1816	"ENSMUSG00000028268.14"	"Gbp3"	chr3	+	142560720	142560932	142560720	142560858	142561739	142561935
1817	"ENSMUSG00000030120.14"	"Mlf2"	chr6	+	124932098	124932221	124932098	124932176	124932410	124932537
1818	"ENSMUSG00000056952.13"	"Tatdn2"	chr6	+	113702100	113702721	113702100	113702538	113704033	113704906
1819	"ENSMUSG00000022412.14"	"Mief1"	chr15	+	80234079	80234181	80234079	80234163	80234681	80234780
1820	"ENSMUSG00000020362.13"	"Cnot6"	chr11	-	49685247	49685352	49685262	49685352	49685086	49685155
1821	"ENSMUSG00000020623.11"	"Map2k6"	chr11	+	110490761	110490875	110490761	110490813	110492512	110492632
1822	"ENSMUSG00000025145.13"	"Lrrc45"	chr11	+	120718441	120719132	120718441	120718553	120719465	120719558
1823	"ENSMUSG00000048930.12"	"Tada3"	chr6	-	113374778	113374884	113374835	113374884	113372464	113372606
1824	"ENSMUSG00000024300.16"	"Myo1f"	chr17	+	33598142	33598323	33598142	33598312	33601050	33601196
1825	"ENSMUSG00000021288.18"	"Klc1"	chr12	+	111789324	111789486	111789324	111789459	111795547	111795678
1826	"ENSMUSG00000021288.18"	"Klc1"	chr12	+	111789324	111789486	111789324	111789459	111806007	111806074
1827	"ENSMUSG00000075042.10"	"RP24-252L3.4"	chr14	-	44958941	44959426	44959337	44959426	44957684	44957795
1828	"ENSMUSG00000038170.15"	"Pde4dip"	chr3	-	97756369	97757096	97756883	97757096	97755438	97755597
1829	"ENSMUSG00000039356.15"	"Exosc2"	chr2	+	31672471	31672586	31672471	31672573	31674514	31674560
1830	"ENSMUSG00000003721.14"	"Insig2"	chr1	-	121319596	121319972	121319628	121319972	121312200	121312325
1831	"ENSMUSG00000019948.4"	"Actr6"	chr10	-	89728140	89728222	89728153	89728222	89726636	89726760
